rn	LCloose	LCstrict	gained_or_altered_byNMseg_and_LCstrict	gained_or_altered_byNMseg_and_LCloose
Br6098_mlfbaafh-1	No	No	No	No
Br6098_mlflolbp-1	No	No	No	No
Br6098_mlganmgh-1	No	No	No	No
Br6098_mlgckipm-1	No	No	No	No
Br6098_mlggckef-1	No	No	No	No
Br6098_mlggffpk-1	No	No	No	No
Br6098_mlghlpkm-1	No	No	No	No
Br6098_mlhfenha-1	LC	No	No	No
Br6098_mlhhiifn-1	No	No	No	No
Br6098_mlhmcehc-1	No	No	No	No
Br6098_mlhpaefo-1	No	No	No	No
Br6098_mliadfcm-1	No	No	No	No
Br6098_mljdglkh-1	No	No	No	No
Br6098_mljhdkke-1	No	No	No	No
Br6098_mljinneb-1	No	No	No	No
Br6098_mljjknph-1	No	No	No	No
Br6098_mljlgpjf-1	No	No	No	No
Br6098_mljpoaoe-1	No	No	No	No
Br6098_mlkeckck-1	No	No	No	No
Br6098_mlkehlea-1	No	No	No	No
Br6098_mlkilaln-1	No	No	No	No
Br6098_mlkkedde-1	No	No	No	No
Br6098_mlklhgei-1	No	No	No	No
Br6098_mllbigbk-1	No	No	No	No
Br6098_mllhbolm-1	No	No	No	No
Br6098_mllkmmac-1	No	No	No	No
Br6098_mlloiclg-1	No	No	No	No
Br6098_mlmcfaac-1	No	No	No	No
Br6098_mlmebajg-1	No	No	No	No
Br6098_mlmidhjh-1	No	No	No	No
Br6098_mlmjgcch-1	No	No	No	No
Br6098_mlmmmgne-1	No	No	No	No
Br6098_mlmogohc-1	No	No	No	No
Br6098_mlmoifhd-1	No	No	No	No
Br6098_mlnaijng-1	No	No	No	No
Br6098_mlncmmlo-1	No	No	No	No
Br6098_mlngppge-1	No	No	No	No
Br6098_mlodpeik-1	No	No	No	No
Br6098_mloeepdo-1	No	No	No	No
Br6098_mlofmhdb-1	No	No	No	No
Br6098_mloilhkk-1	No	No	No	No
Br6098_mlpddfee-1	No	No	No	No
Br6098_mlpggkni-1	No	No	No	No
Br6098_mlpgicdn-1	No	No	No	No
Br6098_mlpmkmnk-1	No	No	No	No
Br6098_mlpnnibf-1	No	No	No	No
Br6098_mmabbnnh-1	No	No	No	No
Br6098_mmabjcoi-1	No	No	No	No
Br6098_mmadlabm-1	No	No	No	No
Br6098_mmadpcdo-1	No	No	No	No
Br6098_mmahcloi-1	No	No	No	No
Br6098_mmahjkoa-1	No	No	No	No
Br6098_mmajikom-1	No	No	No	No
Br6098_mmakmfdo-1	No	No	No	No
Br6098_mmbfljfc-1	No	No	No	No
Br6098_mmbonhfg-1	No	No	No	No
Br6098_mmcamkmd-1	No	No	No	No
Br6098_mmcdbaol-1	No	No	No	No
Br6098_mmdecpkh-1	No	No	No	No
Br6098_mmdfcojf-1	No	No	No	No
Br6098_mmdinadd-1	No	No	No	No
Br6098_mmdjanch-1	No	No	No	No
Br6098_mmdnokcj-1	No	No	No	No
Br6098_mmecmaoc-1	No	No	No	No
Br6098_mmehgokh-1	No	No	No	No
Br6098_mmenfmbb-1	No	No	No	No
Br6098_mmfeldko-1	No	No	No	No
Br6098_mmfnapjh-1	No	No	No	No
Br6098_mmfpbpdp-1	No	No	No	No
Br6098_mmgdkdcl-1	No	No	No	No
Br6098_mmgmkich-1	LC	No	No	No
Br6098_mmhbahlc-1	No	No	No	No
Br6098_mmhhncca-1	No	No	No	No
Br6098_mmhmhidk-1	No	No	No	No
Br6098_mmibglgg-1	No	No	No	No
Br6098_mmicmahm-1	No	No	No	No
Br6098_mmiealie-1	No	No	No	No
Br6098_mmifkcic-1	No	No	No	No
Br6098_mmiknikb-1	No	No	No	No
Br6098_mmjepedg-1	No	No	No	No
Br6098_mmjghcif-1	No	No	No	No
Br6098_mmjiekna-1	No	No	No	No
Br6098_mmjkgfkb-1	No	No	No	No
Br6098_mmjkhakf-1	No	No	No	No
Br6098_mmkioeoc-1	No	No	No	No
Br6098_mmklgpie-1	No	No	No	No
Br6098_mmkngkkh-1	No	No	No	No
Br6098_mmkodlkd-1	No	No	No	No
Br6098_mmkpklne-1	No	No	No	No
Br6098_mmlfaiij-1	No	No	No	No
Br6098_mmlgdnpp-1	No	No	No	No
Br6098_mmlnkopa-1	No	No	No	No
Br6098_mmloijcd-1	No	No	No	No
Br6098_mmmelooi-1	No	No	No	No
Br6098_mmmfdhoh-1	No	No	No	No
Br6098_mmmfonjk-1	No	No	No	No
Br6098_mmmhplfi-1	No	No	No	No
Br6098_mmncfael-1	No	No	No	No
Br6098_mmnncmjm-1	No	No	No	No
Br6098_mmoalgnn-1	No	No	No	No
Br6098_mmoapime-1	No	No	No	No
Br6098_mmoapmci-1	No	No	No	No
Br6098_mmochnbd-1	No	No	No	No
Br6098_mmocmicn-1	No	No	No	No
Br6098_mmoenhff-1	No	No	No	No
Br6098_mmogklae-1	No	No	No	No
Br6098_mmoiomjl-1	No	No	No	No
Br6098_mmokbcke-1	No	No	No	No
Br6098_mmolnage-1	No	No	No	No
Br6098_mmomjfol-1	No	No	No	No
Br6098_mmoopjji-1	No	No	No	No
Br6098_mmpfafmo-1	No	No	No	No
Br6098_mmpgipja-1	No	No	No	No
Br6098_mmpppjkl-1	No	No	No	No
Br6098_mnagpmfd-1	No	No	No	No
Br6098_mnaipfbj-1	No	No	No	No
Br6098_mnalfdda-1	No	No	No	No
Br6098_mnaocmfl-1	No	No	No	No
Br6098_mnbbljak-1	No	No	No	No
Br6098_mnbcpjma-1	No	No	No	No
Br6098_mnbglfhf-1	No	No	No	No
Br6098_mnbilojg-1	No	No	No	No
Br6098_mnbkefad-1	No	No	No	No
Br6098_mncdknmh-1	No	No	No	No
Br6098_mncehodh-1	No	No	No	No
Br6098_mnchimoc-1	No	No	No	No
Br6098_mncmkppc-1	No	No	No	No
Br6098_mncnpegc-1	No	No	No	No
Br6098_mncoahfg-1	No	No	No	No
Br6098_mndbfncb-1	No	No	No	No
Br6098_mndfhjbe-1	No	No	No	No
Br6098_mndlaecp-1	No	No	No	No
Br6098_mndofheb-1	No	No	No	No
Br6098_mnebdjfn-1	No	No	No	No
Br6098_mneflicf-1	No	No	No	No
Br6098_mnehncdo-1	No	No	No	No
Br6098_mnekajpn-1	No	No	No	No
Br6098_mnfbmeka-1	No	No	No	No
Br6098_mnfdglkj-1	No	No	No	No
Br6098_mnfebgmo-1	No	No	No	No
Br6098_mnfgdedj-1	No	No	No	No
Br6098_mnfgpnfn-1	No	No	No	No
Br6098_mnfmiial-1	No	No	No	No
Br6098_mngeeajo-1	No	No	No	No
Br6098_mngnhcnl-1	No	No	No	No
Br6098_mngoeeod-1	No	No	No	No
Br6098_mngohlnd-1	No	No	No	No
Br6098_mngpolem-1	No	No	No	No
Br6098_mnhdodbf-1	No	No	No	No
Br6098_mnhpgicp-1	No	No	No	No
Br6098_mnhpipei-1	No	No	No	No
Br6098_mnidcmib-1	No	No	No	No
Br6098_mnifbkcg-1	No	No	No	No
Br6098_mniiipgb-1	No	No	No	No
Br6098_mnjamaji-1	No	No	No	No
Br6098_mnjbkpfg-1	No	No	No	No
Br6098_mnjcclej-1	No	No	No	No
Br6098_mnjdojnk-1	No	No	No	No
Br6098_mnjhdhhg-1	No	No	No	No
Br6098_mnjhnhao-1	No	No	No	No
Br6098_mnjnnbml-1	No	No	No	No
Br6098_mnkbjjji-1	No	No	No	No
Br6098_mnkcglmk-1	No	No	No	No
Br6098_mnkohmfc-1	No	No	No	No
Br6098_mnkojhel-1	No	No	No	No
Br6098_mnladkdb-1	No	No	No	No
Br6098_mnlagfbl-1	No	No	No	No
Br6098_mnlggace-1	No	No	No	No
Br6098_mnlgkgcg-1	No	No	No	No
Br6098_mnlglfdm-1	No	No	No	No
Br6098_mnlojbcj-1	No	No	No	No
Br6098_mnlphknf-1	No	No	No	No
Br6098_mnmjajcb-1	No	No	No	No
Br6098_mnmklmad-1	No	No	No	No
Br6098_mnmljklc-1	No	No	No	No
Br6098_mnmmbpck-1	No	No	No	No
Br6098_mnmmgfma-1	No	No	No	No
Br6098_mnmnmpem-1	No	No	No	No
Br6098_mnmojacc-1	No	No	No	No
Br6098_mnnacnbp-1	No	No	No	No
Br6098_mnndjnib-1	No	No	No	No
Br6098_mnnplbcl-1	No	No	No	No
Br6098_mnoabghf-1	No	No	No	No
Br6098_mnobehln-1	No	No	No	No
Br6098_mnobkepe-1	No	No	No	No
Br6098_mnocknaa-1	No	No	No	No
Br6098_mnpcbdll-1	No	No	No	No
Br6098_mnpcgdmf-1	No	No	No	No
Br6098_mnpjnbda-1	No	No	No	No
Br6098_mnpobpjb-1	No	No	No	No
Br6098_moanfhga-1	No	No	No	No
Br6098_moaninpe-1	No	No	No	No
Br6098_moapeenk-1	No	No	No	No
Br6098_mobfibdj-1	No	No	No	No
Br6098_mobohfdb-1	No	No	No	No
Br6098_moccjjlg-1	No	No	No	No
Br6098_mocengbg-1	No	No	No	No
Br6098_moceoecl-1	No	No	No	No
Br6098_mocfbdip-1	No	No	No	No
Br6098_mocgljpb-1	No	No	No	No
Br6098_mocjpjom-1	No	No	No	No
Br6098_mockaade-1	LC	No	No	No
Br6098_mocnnddl-1	No	No	No	No
Br6098_mocnnjni-1	No	No	No	No
Br6098_modbhmll-1	No	No	No	No
Br6098_modgbnil-1	No	No	No	No
Br6098_modhcokh-1	No	No	No	No
Br6098_modhgkff-1	No	No	No	No
Br6098_modnbepf-1	No	No	No	No
Br6098_moefgfna-1	No	No	No	No
Br6098_moefkikp-1	No	No	No	No
Br6098_moeimlef-1	No	No	No	No
Br6098_moemhnan-1	No	No	No	No
Br6098_mofaohee-1	No	No	No	No
Br6098_mofeabhc-1	No	No	No	No
Br6098_mofgkmfk-1	No	No	No	No
Br6098_moflalef-1	No	No	No	No
Br6098_mogbbdab-1	No	No	No	No
Br6098_mogblkem-1	No	No	No	No
Br6098_mogdcmjk-1	No	No	No	No
Br6098_mogdlejc-1	No	No	No	No
Br6098_moghimej-1	No	No	No	No
Br6098_mognfcbd-1	No	No	No	No
Br6098_moheolbp-1	No	No	No	No
Br6098_moheoole-1	No	No	No	No
Br6098_mohfnelm-1	No	No	No	No
Br6098_mohgkhcf-1	No	No	No	No
Br6098_mohoobje-1	No	No	No	No
Br6098_mojajemc-1	No	No	No	No
Br6098_mojjkjpc-1	No	No	No	No
Br6098_mojmnhdn-1	No	No	No	No
Br6098_mojphpcc-1	No	No	No	No
Br6098_mokaacjj-1	No	No	No	No
Br6098_mokjfmhh-1	No	No	No	No
Br6098_mokkoglj-1	No	No	No	No
Br6098_moknofpc-1	No	No	No	No
Br6098_molfenmo-1	No	No	No	No
Br6098_molhfedd-1	No	No	No	No
Br6098_molhmajo-1	No	No	No	No
Br6098_mollodek-1	No	No	No	No
Br6098_molmjlnl-1	No	No	No	No
Br6098_molmlklb-1	No	No	No	No
Br6098_molnbeli-1	No	No	No	No
Br6098_molojoie-1	No	No	No	No
Br6098_molokjil-1	No	No	No	No
Br6098_molpcmmn-1	No	No	No	No
Br6098_momclddp-1	No	No	No	No
Br6098_momhemme-1	No	No	No	No
Br6098_momhjkdn-1	No	No	No	No
Br6098_momnedok-1	No	No	No	No
Br6098_momohjhc-1	No	No	No	No
Br6098_mompigdm-1	No	No	No	No
Br6098_mondmoej-1	No	No	No	No
Br6098_monhedba-1	No	No	No	No
Br6098_monhefea-1	No	No	No	No
Br6098_monmjbgn-1	No	No	No	No
Br6098_monmkbhn-1	No	No	No	No
Br6098_monngneo-1	No	No	No	No
Br6098_mooabgjb-1	No	No	No	No
Br6098_moocjkkp-1	No	No	No	No
Br6098_mooiehij-1	No	No	No	No
Br6098_moolmejd-1	No	No	No	No
Br6098_moondfje-1	No	No	No	No
Br6098_mopbbknm-1	No	No	No	No
Br6098_mopeacmd-1	No	No	No	No
Br6098_mopgapkp-1	No	No	No	No
Br6098_moplehdm-1	No	No	No	No
Br6098_mpapibpj-1	No	No	No	No
Br6098_mpbbgkho-1	No	No	No	No
Br6098_mpblkmhg-1	No	No	No	No
Br6098_mpbongmg-1	No	No	No	No
Br6098_mpcdbhpm-1	No	No	No	No
Br6098_mpcfojen-1	No	No	No	No
Br6098_mpcidkem-1	No	No	No	No
Br6098_mpcmlecm-1	No	No	No	No
Br6098_mpdcmajg-1	No	No	No	No
Br6098_mpdgmmec-1	No	No	No	No
Br6098_mpdiiogk-1	No	No	No	No
Br6098_mpdiopkb-1	No	No	No	No
Br6098_mpdmhofk-1	No	No	No	No
Br6098_mpeiifgm-1	No	No	No	No
Br6098_mpejnpeg-1	No	No	No	No
Br6098_mpfcfmhk-1	No	No	No	No
Br6098_mpffbalj-1	No	No	No	No
Br6098_mpfjeakg-1	No	No	No	No
Br6098_mpgfhnlm-1	No	No	No	No
Br6098_mpgikdai-1	No	No	No	No
Br6098_mpgikpbi-1	No	No	No	No
Br6098_mpgkbgph-1	No	No	No	No
Br6098_mpgpikcf-1	No	No	No	No
Br6098_mphafjdc-1	No	No	No	No
Br6098_mphcodka-1	No	No	No	No
Br6098_mphjdkhf-1	No	No	No	No
Br6098_mphjlijc-1	No	No	No	No
Br6098_mpiccemm-1	No	No	No	No
Br6098_mpicjkhh-1	No	No	No	No
Br6098_mpjacehg-1	No	No	No	No
Br6098_mpjcbjbj-1	No	No	No	No
Br6098_mpjiefll-1	No	No	No	No
Br6098_mpjjhnjp-1	No	No	No	No
Br6098_mpjlafgd-1	No	No	No	No
Br6098_mpkbiheb-1	No	No	No	No
Br6098_mpkdblaa-1	No	No	No	No
Br6098_mpkdnnen-1	No	No	No	No
Br6098_mpklcdmj-1	No	No	No	No
Br6098_mplebpbg-1	No	No	No	No
Br6098_mplejdog-1	No	No	No	No
Br6098_mplhphfp-1	No	No	No	No
Br6098_mpmeehpb-1	No	No	No	No
Br6098_mpmfagpi-1	No	No	No	No
Br6098_mpmibcdm-1	No	No	No	No
Br6098_mpmkgkgi-1	No	No	No	No
Br6098_mpmlfkfh-1	No	No	No	No
Br6098_mpmminmj-1	No	No	No	No
Br6098_mpnjgclg-1	No	No	No	No
Br6098_mpnjlfgk-1	No	No	No	No
Br6098_mpnpaggk-1	No	No	No	No
Br6098_mpnpfibj-1	No	No	No	No
Br6098_mpobngdb-1	No	No	No	No
Br6098_mpoejeel-1	No	No	No	No
Br6098_mponmmeo-1	No	No	No	No
Br6098_mppagpgf-1	No	No	No	No
Br6098_mppcnoim-1	No	No	No	No
Br6098_mppjpiic-1	No	No	No	No
Br6098_mppmmojk-1	No	No	No	No
Br6098_mppobfej-1	No	No	No	No
Br6098_naabhmnl-1	No	No	No	No
Br6098_naakkloi-1	No	No	No	No
Br6098_naaljfdp-1	No	No	No	No
Br6098_naaofngg-1	No	No	No	No
Br6098_naaplajj-1	No	No	No	No
Br6098_nabbgjdf-1	No	No	No	No
Br6098_nabblfio-1	No	No	No	No
Br6098_nabddhhj-1	No	No	No	No
Br6098_nabekpgl-1	No	No	No	No
Br6098_nabgnhfe-1	No	No	No	No
Br6098_nabgpogo-1	No	No	No	No
Br6098_nabiokdj-1	No	No	No	No
Br6098_nabnnknn-1	No	No	No	No
Br6098_naccalbk-1	No	No	No	No
Br6098_nacncfcf-1	No	No	No	No
Br6098_nacnfclj-1	No	No	No	No
Br6098_nadokonc-1	No	No	No	No
Br6098_nadpcfgf-1	No	No	No	No
Br6098_naeamkhg-1	No	No	No	No
Br6098_naeaofag-1	No	No	No	No
Br6098_naebnbie-1	No	No	No	No
Br6098_naekmlod-1	No	No	No	No
Br6098_naeoiana-1	No	No	No	No
Br6098_naeomebp-1	No	No	No	No
Br6098_naepgmgk-1	No	No	No	No
Br6098_nafafkai-1	No	No	No	No
Br6098_nafkdcbh-1	No	No	No	No
Br6098_nafodbpo-1	No	No	No	No
Br6098_nafolbep-1	No	No	No	No
Br6098_nagdcnpo-1	No	No	No	No
Br6098_naggmbbd-1	No	No	No	No
Br6098_nagmjcll-1	No	No	No	No
Br6098_nagmndic-1	No	No	No	No
Br6098_nagomcab-1	No	No	No	No
Br6098_nagonndj-1	No	No	No	No
Br6098_nahagdfd-1	No	No	No	No
Br6098_nahckjfm-1	No	No	No	No
Br6098_nahfmbdc-1	No	No	No	No
Br6098_nahnapkj-1	No	No	No	No
Br6098_nahooojg-1	No	No	No	No
Br6098_naibddee-1	No	No	No	No
Br6098_naiiknbi-1	No	No	No	No
Br6098_nailgdek-1	No	No	No	No
Br6098_nailjjln-1	No	No	No	No
Br6098_naimakgk-1	No	No	No	No
Br6098_najdobdn-1	No	No	No	No
Br6098_najfjjib-1	No	No	No	No
Br6098_najkmfjo-1	No	No	No	No
Br6098_nakgpkch-1	No	No	No	No
Br6098_nakkdpig-1	No	No	No	No
Br6098_naknjkfc-1	No	No	No	No
Br6098_nakpkaij-1	No	No	No	No
Br6098_nalbhapd-1	No	No	No	No
Br6098_naldggmf-1	No	No	No	No
Br6098_naleliml-1	No	No	No	No
Br6098_nalfcend-1	No	No	No	No
Br6098_nalfmajj-1	No	No	No	No
Br6098_nalgkmmn-1	No	No	No	No
Br6098_nalicnke-1	No	No	No	No
Br6098_nalijfhp-1	No	No	No	No
Br6098_nalioamd-1	No	No	No	No
Br6098_nalkokbf-1	No	No	No	No
Br6098_nalpjpla-1	No	No	No	No
Br6098_namjfido-1	No	No	No	No
Br6098_namjomdb-1	No	No	No	No
Br6098_nammcnlj-1	No	No	No	No
Br6098_namnceom-1	No	No	No	No
Br6098_nandfico-1	No	No	No	No
Br6098_nangjfae-1	No	No	No	No
Br6098_nanhfcem-1	No	No	No	No
Br6098_nannkchp-1	No	No	No	No
Br6098_naoalkdf-1	No	No	No	No
Br6098_naocmheo-1	No	No	No	No
Br6098_naoeamam-1	No	No	No	No
Br6098_naoendem-1	LC	LC	Yes	No
Br6098_naofkoli-1	No	No	No	No
Br6098_naooafop-1	No	No	No	No
Br6098_nbdfgfbf-1	No	No	No	No
Br6098_nbdjieno-1	No	No	No	No
Br6098_nbfmdjop-1	No	No	No	No
Br6098_nbgmbmcg-1	No	No	No	No
Br6098_nbhedfcc-1	No	No	No	No
Br6098_nbhjklpe-1	No	No	No	No
Br6098_nbilhgjk-1	LC	LC	Yes	No
Br6098_nblnbmib-1	No	No	No	No
Br6098_nblpjiln-1	No	No	No	No
Br6098_nbmnmlpp-1	No	No	No	No
Br6098_nbobpfbl-1	No	No	No	No
Br6098_nbocampb-1	No	No	No	No
Br6098_ncahfgmh-1	No	No	No	No
Br6098_ncahmgei-1	No	No	No	No
Br6098_ncalnpnm-1	No	No	No	No
Br6098_nccfcgch-1	No	No	No	No
Br6098_ncdlomgo-1	No	No	No	No
Br6098_ncebhbdk-1	LC	No	Yes	No
Br6098_ncemegdf-1	No	No	No	No
Br6098_ncfgcieh-1	LC	No	Yes	No
Br6098_ncflkmap-1	No	No	No	No
Br6098_ncfppmfg-1	No	No	No	No
Br6098_ncgaippo-1	No	No	No	No
Br6098_ncgmahjh-1	No	No	No	No
Br6098_nchkonjp-1	No	No	No	No
Br6098_ncibgkhc-1	No	No	No	No
Br6098_ncipmgfa-1	No	No	No	No
Br6098_ncjgfbln-1	No	No	No	No
Br6098_nckemiei-1	No	No	No	No
Br6098_nckhhijd-1	No	No	No	No
Br6098_ncklabid-1	No	No	No	No
Br6098_ncmfdiok-1	No	No	No	No
Br6098_ncnacjff-1	No	No	No	No
Br6098_ndahmnee-1	No	No	No	No
Br6098_ndbbgfce-1	No	No	No	No
Br6098_ndbekaag-1	No	No	No	No
Br6098_ndcjmilg-1	No	No	No	No
Br6098_nddccjcn-1	No	No	No	No
Br6098_nddhcjof-1	No	No	No	No
Br6098_nddjbbkf-1	No	No	No	No
Br6098_ndhdhofc-1	No	No	No	No
Br6098_ndibbddi-1	No	No	No	No
Br6098_ndieclkc-1	No	No	No	No
Br6098_ndldgbgf-1	LC	No	Yes	No
Br6098_ndlhikcm-1	LC	No	Yes	No
Br6098_ndmnnhck-1	No	No	No	No
Br6098_ndoidbmk-1	LC	No	Yes	No
Br6098_ndooiiid-1	No	No	No	No
Br6098_neaagkde-1	No	No	No	No
Br6098_neanjepo-1	No	No	No	No
Br6098_nebadleb-1	No	No	No	No
Br6098_nebnghko-1	No	No	No	No
Br6098_neehmbkd-1	No	No	No	No
Br6098_negkppkk-1	No	No	No	No
Br6098_negpkdao-1	No	No	No	No
Br6098_neijejhm-1	No	No	No	No
Br6098_neikfcbo-1	No	No	No	No
Br6098_neipdcof-1	No	No	No	No
Br6098_nekgfkme-1	No	No	No	No
Br6098_nelgeekk-1	No	No	No	No
Br6098_nemcdlhp-1	No	No	No	No
Br6098_neokfnpo-1	No	No	No	No
Br6098_nepbmiie-1	No	No	No	No
Br6098_nepebpff-1	No	No	No	No
Br6098_nepmbhep-1	No	No	No	No
Br6098_nfabfjpm-1	No	No	No	No
Br6098_nfamfhih-1	No	No	No	No
Br6098_nfappneo-1	No	No	No	No
Br6098_nfbafgci-1	LC	LC	Yes	No
Br6098_nfbgnadp-1	No	No	No	No
Br6098_nfblcodl-1	No	No	No	No
Br6098_nfbnfgjf-1	No	No	No	No
Br6098_nfboadkc-1	No	No	No	No
Br6098_nfbodabd-1	No	No	No	No
Br6098_nfdnmnlk-1	No	No	No	No
Br6098_nfdohjkc-1	No	No	No	No
Br6098_nfecjjpa-1	No	No	No	No
Br6098_nffpobgh-1	No	No	No	No
Br6098_nfgnobdh-1	LC	No	Yes	No
Br6098_nfgppfel-1	LC	No	Yes	No
Br6098_nfhalkll-1	No	No	No	No
Br6098_nfhblilh-1	No	No	No	No
Br6098_nfhgojnd-1	No	No	No	No
Br6098_nficpghc-1	No	No	No	No
Br6098_nfieobll-1	No	No	No	No
Br6098_nfihkbip-1	No	No	No	No
Br6098_nfjhhccg-1	No	No	No	No
Br6098_nfkamind-1	No	No	No	No
Br6098_nfljebgo-1	No	No	No	No
Br6098_nflmbann-1	No	No	No	No
Br6098_nflocnbi-1	No	No	No	No
Br6098_nfmdopgf-1	No	No	No	No
Br6098_nfmhhnhc-1	No	No	No	No
Br6098_nfmpffjk-1	No	No	No	No
Br6098_nfnbmkhg-1	LC	LC	Yes	No
Br6098_nfncalnh-1	No	No	No	No
Br6098_nfndbeog-1	LC	LC	Yes	No
Br6098_nfngfnin-1	LC	No	Yes	No
Br6098_nfnilago-1	No	No	No	No
Br6098_nfochlih-1	No	No	No	No
Br6098_nfohmifa-1	No	No	No	No
Br6098_nfolnjpo-1	No	No	No	No
Br6098_nfopcopf-1	No	No	No	No
Br6098_nfpgdejo-1	No	No	No	No
Br6098_nfpimagg-1	No	No	No	No
Br6098_nfpjefpi-1	No	No	No	No
Br6098_nfpnfeie-1	No	No	No	No
Br6098_nfppfech-1	No	No	No	No
Br6098_nfppjbfh-1	No	No	No	No
Br6098_ngbeidhn-1	LC	LC	Yes	No
Br6098_ngbfjdpd-1	No	No	No	No
Br6098_ngbjpdfa-1	No	No	No	No
Br6098_ngbmcecd-1	No	No	No	No
Br6098_ngcfebeb-1	LC	No	Yes	No
Br6098_ngcmcpgl-1	LC	LC	Yes	No
Br6098_ngdbilim-1	No	No	No	No
Br6098_ngdjggnj-1	No	No	No	No
Br6098_ngdmghjf-1	No	No	No	No
Br6098_ngdnaolm-1	No	No	No	No
Br6098_ngdnhmaf-1	No	No	No	No
Br6098_ngebmpnb-1	No	No	No	No
Br6098_ngecpfhb-1	No	No	No	No
Br6098_ngekingm-1	No	No	No	No
Br6098_ngfamfdj-1	No	No	No	No
Br6098_ngfdoapo-1	No	No	No	No
Br6098_nghoiage-1	LC	LC	Yes	No
Br6098_ngiamlfm-1	No	No	No	No
Br6098_ngifmbpe-1	No	No	No	No
Br6098_ngimaalg-1	No	No	No	No
Br6098_nginpana-1	No	No	No	No
Br6098_ngjbinmo-1	No	No	No	No
Br6098_ngjlfnji-1	No	No	No	No
Br6098_ngknhidi-1	No	No	No	No
Br6098_ngldaoim-1	No	No	No	No
Br6098_nglfcmho-1	No	No	No	No
Br6098_nglmlnjc-1	No	No	No	No
Br6098_ngmabcdk-1	No	No	No	No
Br6098_ngmbndnc-1	No	No	No	No
Br6098_ngmgaggj-1	LC	No	Yes	No
Br6098_ngmkjabe-1	No	No	No	No
Br6098_ngndfmfi-1	No	No	No	No
Br6098_ngndmmgj-1	No	No	No	No
Br6098_ngngjlpa-1	No	No	No	No
Br6098_ngnhgdla-1	No	No	No	No
Br6098_ngnofchf-1	No	No	No	No
Br6098_ngoakobi-1	No	No	No	No
Br6098_ngomangi-1	No	No	No	No
Br6098_ngpadihi-1	No	No	No	No
Br6098_ngppagng-1	No	No	No	No
Br6098_nhaanecj-1	LC	No	Yes	No
Br6098_nhamgplm-1	LC	No	Yes	No
Br6098_nhdocega-1	LC	No	Yes	No
Br6098_nhedfbdd-1	No	No	No	No
Br6098_nhfejjkb-1	No	No	No	No
Br6098_nhgdeldb-1	No	No	No	No
Br6098_nhhkpjkp-1	No	No	No	No
Br6098_nhiopjjm-1	No	No	No	No
Br6098_nhjgkllb-1	No	No	No	No
Br6098_nhkhdcjd-1	No	No	No	No
Br6098_nhkijcma-1	No	No	No	No
Br6098_nhldjfcj-1	No	No	No	No
Br6098_nhmkahgd-1	LC	No	Yes	No
Br6098_nhmpmhcg-1	No	No	No	No
Br6098_nholfapn-1	No	No	No	No
Br6098_nhpelbmj-1	No	No	No	No
Br6098_nhpmoagb-1	No	No	No	No
Br6098_nibbnfpc-1	LC	LC	Yes	No
Br6098_nibmejhh-1	No	No	No	No
Br6098_nicckele-1	LC	LC	Yes	No
Br6098_nicddgif-1	No	No	No	No
Br6098_nicgbhhd-1	No	No	No	No
Br6098_nieaokak-1	LC	No	Yes	No
Br6098_nieillaa-1	No	No	No	No
Br6098_nifaefca-1	No	No	No	No
Br6098_nihalikp-1	No	No	No	No
Br6098_nihemhle-1	No	No	No	No
Br6098_nihiidaj-1	No	No	No	No
Br6098_niiilmlj-1	LC	LC	Yes	No
Br6098_niilgkij-1	LC	LC	Yes	No
Br6098_nijbcanb-1	No	No	No	No
Br6098_nijhmcln-1	LC	LC	Yes	No
Br6098_nijlfhan-1	No	No	No	No
Br6098_nijoeoim-1	No	No	No	No
Br6098_nijpnkgj-1	No	No	No	No
Br6098_nikbfkhi-1	No	No	No	No
Br6098_nikfaoen-1	No	No	No	No
Br6098_nikhbjcc-1	No	No	No	No
Br6098_nikhgobe-1	No	No	No	No
Br6098_nildegem-1	No	No	No	No
Br6098_niloddpm-1	No	No	No	No
Br6098_nilofmpi-1	No	No	No	No
Br6098_nimagfma-1	No	No	No	No
Br6098_nimcelch-1	No	No	No	No
Br6098_nimellcc-1	No	No	No	No
Br6098_nimkagmn-1	No	No	No	No
Br6098_nioanphf-1	No	No	No	No
Br6098_niokigoo-1	No	No	No	No
Br6098_nionjmlb-1	No	No	No	No
Br6098_niopnkpg-1	No	No	No	No
Br6098_nipnohge-1	No	No	No	No
Br6098_njaoilfl-1	No	No	No	No
Br6098_njemblnd-1	No	No	No	No
Br6098_njephamc-1	No	No	No	No
Br6098_njhgbflg-1	No	No	No	No
Br6098_njihphkh-1	No	No	No	No
Br6098_njikbald-1	No	No	No	No
Br6098_njinmkcl-1	No	No	No	No
Br6098_njjbfkne-1	No	No	No	No
Br6098_njjejjci-1	No	No	No	No
Br6098_njjghdeh-1	No	No	No	No
Br6098_njjhifpc-1	No	No	No	No
Br6098_njjpgdgi-1	No	No	No	No
Br6098_njkahhac-1	No	No	No	No
Br6098_njkgehnp-1	No	No	No	No
Br6098_njknnnco-1	No	No	No	No
Br6098_njkpogem-1	No	No	No	No
Br6098_njlaploh-1	No	No	No	No
Br6098_njmdfdbg-1	No	No	No	No
Br6098_njmfgnnf-1	LC	LC	Yes	No
Br6098_njoacokg-1	No	No	No	No
Br6098_njoeabjj-1	LC	LC	Yes	No
Br6098_njondkap-1	No	No	No	No
