rn	LCloose	LCstrict	gained_or_altered_byNMseg_and_LCstrict	gained_or_altered_byNMseg_and_LCloose
Br5415_lccdaklc-1	No	No	No	No
Br5415_lcceflhi-1	No	No	No	No
Br5415_lccfmbpi-1	No	No	No	No
Br5415_lcdaelgb-1	No	No	No	No
Br5415_lcdaginb-1	No	No	No	No
Br5415_lcdbfjdb-1	No	No	No	No
Br5415_lcddmbfb-1	No	No	No	No
Br5415_lcdhlbci-1	No	No	No	No
Br5415_lcdnkmci-1	No	No	No	No
Br5415_lcdoakhd-1	No	No	No	No
Br5415_lcdppbab-1	No	No	No	No
Br5415_lcdppghp-1	No	No	No	No
Br5415_lcecdabd-1	No	No	No	No
Br5415_lcedaddk-1	No	No	No	No
Br5415_lcegigfc-1	No	No	No	No
Br5415_lcemmpmk-1	LC	No	No	No
Br5415_lcfaggnj-1	No	No	No	No
Br5415_lcfchhgp-1	No	No	No	No
Br5415_lcfcoakd-1	No	No	No	No
Br5415_lcfhnkij-1	No	No	No	No
Br5415_lcfjipjb-1	No	No	No	No
Br5415_lcfkdcpo-1	No	No	No	No
Br5415_lcfmnacf-1	No	No	No	No
Br5415_lcfponag-1	No	No	No	No
Br5415_lcgabnpi-1	No	No	No	No
Br5415_lcgbpjkd-1	No	No	No	No
Br5415_lcghphmb-1	No	No	No	No
Br5415_lcgjmmce-1	No	No	No	No
Br5415_lcgobogl-1	No	No	No	No
Br5415_lchgjnjk-1	No	No	No	No
Br5415_lchhalpl-1	No	No	No	No
Br5415_lchnadpi-1	No	No	No	No
Br5415_lchpbkjn-1	No	No	No	No
Br5415_lcieanpb-1	No	No	No	No
Br5415_lcigkjjn-1	No	No	No	No
Br5415_lcimpmhi-1	No	No	No	No
Br5415_lcjdohid-1	No	No	No	No
Br5415_lcjgkoea-1	No	No	No	No
Br5415_lcjglipi-1	No	No	No	No
Br5415_lckmnfbe-1	No	No	No	No
Br5415_lclalfkc-1	No	No	No	No
Br5415_lcldfkjk-1	No	No	No	No
Br5415_lcldoihe-1	No	No	No	No
Br5415_lclemole-1	No	No	No	No
Br5415_lcllapkb-1	No	No	No	No
Br5415_lcllplee-1	No	No	No	No
Br5415_lcmceibb-1	No	No	No	No
Br5415_lcmkmmok-1	No	No	No	No
Br5415_lcmllkgg-1	No	No	No	No
Br5415_lcmmjfip-1	No	No	No	No
Br5415_lcmoddca-1	No	No	No	No
Br5415_lcmomkok-1	No	No	No	No
Br5415_lcnbhjmp-1	No	No	No	No
Br5415_lcncfhbl-1	No	No	No	No
Br5415_lcndbhon-1	No	No	No	No
Br5415_lcndfndh-1	No	No	No	No
Br5415_lcnfiieh-1	No	No	No	No
Br5415_lcnkfell-1	No	No	No	No
Br5415_lcnmadne-1	No	No	No	No
Br5415_lcnnadba-1	No	No	No	No
Br5415_lcofomfn-1	No	No	No	No
Br5415_lcokkdpp-1	No	No	No	No
Br5415_lcolgoig-1	No	No	No	No
Br5415_lcomdbce-1	No	No	No	No
Br5415_lcopabfn-1	No	No	No	No
Br5415_lcpapbjj-1	No	No	No	No
Br5415_lcpcncek-1	No	No	No	No
Br5415_lcpdihop-1	No	No	No	No
Br5415_lcpdmoll-1	No	No	No	No
Br5415_lcpfhndc-1	No	No	No	No
Br5415_lcpfkclj-1	No	No	No	No
Br5415_lcpgkmfj-1	No	No	No	No
Br5415_lcphjdnp-1	No	No	No	No
Br5415_lcpjjknf-1	No	No	No	No
Br5415_lcppcocb-1	No	No	No	No
Br5415_ldaadfhi-1	No	No	No	No
Br5415_ldaanbpo-1	No	No	No	No
Br5415_ldabblfn-1	No	No	No	No
Br5415_ldagpdih-1	No	No	No	No
Br5415_ldajhmib-1	No	No	No	No
Br5415_ldanlaif-1	No	No	No	No
Br5415_ldaonfna-1	No	No	No	No
Br5415_ldapodnj-1	No	No	No	No
Br5415_ldbbbbje-1	No	No	No	No
Br5415_ldbbhndo-1	No	No	No	No
Br5415_ldbemflm-1	No	No	No	No
Br5415_ldbkcllh-1	No	No	No	No
Br5415_ldbkmgmk-1	No	No	No	No
Br5415_ldblgelc-1	No	No	No	No
Br5415_ldbndphp-1	No	No	No	No
Br5415_ldcbmnnd-1	No	No	No	No
Br5415_ldcchgpj-1	No	No	No	No
Br5415_ldcfdjeg-1	No	No	No	No
Br5415_ldcjebco-1	No	No	No	No
Br5415_ldcoidei-1	No	No	No	No
Br5415_ldcphakk-1	No	No	No	No
Br5415_lddaoall-1	No	No	No	No
Br5415_lddcndkp-1	No	No	No	No
Br5415_ldddfnjd-1	No	No	No	No
Br5415_lddehcab-1	No	No	No	No
Br5415_lddekloa-1	No	No	No	No
Br5415_lddiifkn-1	No	No	No	No
Br5415_lddnkfhf-1	No	No	No	No
Br5415_lddofgah-1	No	No	No	No
Br5415_ldeomelm-1	No	No	No	No
Br5415_ldfbjffe-1	No	No	No	No
Br5415_ldfcemon-1	No	No	No	No
Br5415_ldfljpni-1	No	No	No	No
Br5415_ldfmgeej-1	No	No	No	No
Br5415_ldfnepam-1	No	No	No	No
Br5415_ldfpfblh-1	No	No	No	No
Br5415_ldgcfkag-1	No	No	No	No
Br5415_ldgcnafp-1	No	No	No	No
Br5415_ldhfkfkl-1	No	No	No	No
Br5415_ldhilmgl-1	No	No	No	No
Br5415_ldhkmdbj-1	No	No	No	No
Br5415_ldhmlagf-1	No	No	No	No
Br5415_ldhnapif-1	No	No	No	No
Br5415_ldiaaghp-1	No	No	No	No
Br5415_ldihcknb-1	No	No	No	No
Br5415_ldiimpbp-1	No	No	No	No
Br5415_ldijldjd-1	No	No	No	No
Br5415_ldijmcdi-1	No	No	No	No
Br5415_ldikpgmg-1	No	No	No	No
Br5415_ldiofgfc-1	No	No	No	No
Br5415_ldjaopio-1	No	No	No	No
Br5415_ldjbjhnn-1	No	No	No	No
Br5415_ldjcjdia-1	No	No	No	No
Br5415_ldjheglj-1	No	No	No	No
Br5415_ldjhllbp-1	LC	No	No	No
Br5415_ldjigadb-1	No	No	No	No
Br5415_ldkaonhk-1	No	No	No	No
Br5415_ldkbfgje-1	No	No	No	No
Br5415_ldkbhbel-1	No	No	No	No
Br5415_ldkbpfao-1	No	No	No	No
Br5415_ldkcialo-1	No	No	No	No
Br5415_ldkhfcpd-1	No	No	No	No
Br5415_ldkjhkdj-1	No	No	No	No
Br5415_ldkkgmpp-1	No	No	No	No
Br5415_ldklihhm-1	No	No	No	No
Br5415_ldlcdbdm-1	No	No	No	No
Br5415_ldlchcci-1	No	No	No	No
Br5415_ldlfifap-1	No	No	No	No
Br5415_ldlgmndd-1	No	No	No	No
Br5415_ldlhodij-1	No	No	No	No
Br5415_ldlijioo-1	No	No	No	No
Br5415_ldlkccbf-1	No	No	No	No
Br5415_ldlngjoa-1	No	No	No	No
Br5415_ldmcpoda-1	No	No	No	No
Br5415_ldmdhkip-1	No	No	No	No
Br5415_ldmelhng-1	No	No	No	No
Br5415_ldmfofpg-1	No	No	No	No
Br5415_ldmhfdee-1	No	No	No	No
Br5415_ldmialpj-1	No	No	No	No
Br5415_ldminoee-1	No	No	No	No
Br5415_ldmnbogl-1	No	No	No	No
Br5415_ldmpmlgp-1	No	No	No	No
Br5415_ldnaijkd-1	No	No	No	No
Br5415_ldnbhdgc-1	No	No	No	No
Br5415_ldnggpic-1	No	No	No	No
Br5415_ldnmncmn-1	No	No	No	No
Br5415_ldocfhom-1	No	No	No	No
Br5415_ldojncan-1	No	No	No	No
Br5415_ldophgnk-1	No	No	No	No
Br5415_ldpdfcng-1	No	No	No	No
Br5415_ldpedhmi-1	No	No	No	No
Br5415_ldpfkppb-1	No	No	No	No
Br5415_ldpilogl-1	No	No	No	No
Br5415_ldpkaogp-1	No	No	No	No
Br5415_ldpkgano-1	No	No	No	No
Br5415_ldpmnafl-1	No	No	No	No
Br5415_ldpoemia-1	No	No	No	No
Br5415_ldppidbe-1	No	No	No	No
Br5415_leabeoko-1	No	No	No	No
Br5415_leacldij-1	No	No	No	No
Br5415_leaipfoe-1	No	No	No	No
Br5415_leakgbkk-1	No	No	No	No
Br5415_lebhicjf-1	No	No	No	No
Br5415_lebipakj-1	No	No	No	No
Br5415_lebjepbe-1	No	No	No	No
Br5415_lebjnplb-1	No	No	No	No
Br5415_lebkfmmm-1	No	No	No	No
Br5415_leboefjb-1	No	No	No	No
Br5415_lecbmmmh-1	No	No	No	No
Br5415_lecfanfi-1	No	No	No	No
Br5415_lecgaobf-1	No	No	No	No
Br5415_lecjbjbm-1	No	No	No	No
Br5415_lecjhego-1	No	No	No	No
Br5415_lecmjcad-1	No	No	No	No
Br5415_lecompnn-1	No	No	No	No
Br5415_ledefkhc-1	No	No	No	No
Br5415_ledgcldf-1	No	No	No	No
Br5415_ledgkfak-1	No	No	No	No
Br5415_ledhlcpa-1	No	No	No	No
Br5415_ledjoell-1	No	No	No	No
Br5415_ledmogik-1	No	No	No	No
Br5415_leebanih-1	No	No	No	No
Br5415_leefpkmk-1	No	No	No	No
Br5415_leegcnnc-1	No	No	No	No
Br5415_leegigbk-1	No	No	No	No
Br5415_leelfbko-1	No	No	No	No
Br5415_lefheomi-1	No	No	No	No
Br5415_lefneolf-1	No	No	No	No
Br5415_lefplmih-1	No	No	No	No
Br5415_legdhjdj-1	No	No	No	No
Br5415_legempkj-1	No	No	No	No
Br5415_leghecca-1	No	No	No	No
Br5415_leghfnoa-1	No	No	No	No
Br5415_legiollm-1	No	No	No	No
Br5415_legkeljm-1	No	No	No	No
Br5415_legkjjme-1	No	No	No	No
Br5415_leglnkkl-1	No	No	No	No
Br5415_legndheg-1	No	No	No	No
Br5415_lehdebcm-1	No	No	No	No
Br5415_leheenkd-1	No	No	No	No
Br5415_lehffpfn-1	No	No	No	No
Br5415_lehjkbjh-1	No	No	No	No
Br5415_leiccdgo-1	No	No	No	No
Br5415_leieeohf-1	No	No	No	No
Br5415_leigeghc-1	No	No	No	No
Br5415_leiipffd-1	No	No	No	No
Br5415_leijmkad-1	No	No	No	No
Br5415_leilenof-1	No	No	No	No
Br5415_leioioon-1	No	No	No	No
Br5415_lejaknpf-1	No	No	No	No
Br5415_lejeeekh-1	No	No	No	No
Br5415_lejgpiki-1	No	No	No	No
Br5415_lejpbfcc-1	No	No	No	No
Br5415_lekddfka-1	No	No	No	No
Br5415_lekdgpfj-1	No	No	No	No
Br5415_lekiecgl-1	No	No	No	No
Br5415_lekmnopi-1	No	No	No	No
Br5415_lekpkebf-1	No	No	No	No
Br5415_lelbkeei-1	No	No	No	No
Br5415_lelfkjhp-1	No	No	No	No
Br5415_lelkicbe-1	No	No	No	No
Br5415_lelkmjjc-1	No	No	No	No
Br5415_lellhogh-1	No	No	No	No
Br5415_lembblde-1	No	No	No	No
Br5415_lemblpaf-1	No	No	No	No
Br5415_lemioeeb-1	No	No	No	No
Br5415_lemjkpil-1	No	No	No	No
Br5415_lemkagfo-1	No	No	No	No
Br5415_lemkiggl-1	No	No	No	No
Br5415_lemookmn-1	No	No	No	No
Br5415_lenbadbo-1	No	No	No	No
Br5415_lenbdomh-1	No	No	No	No
Br5415_lenfhhop-1	No	No	No	No
Br5415_lenlifim-1	No	No	No	No
Br5415_leofeicm-1	No	No	No	No
Br5415_leokfpep-1	No	No	No	No
Br5415_leokjcoi-1	No	No	No	No
Br5415_leonifkg-1	No	No	No	No
Br5415_leoomfpp-1	No	No	No	No
Br5415_lepcjfcn-1	No	No	No	No
Br5415_lepfckdk-1	No	No	No	No
Br5415_lephcmod-1	No	No	No	No
Br5415_lepjbpkp-1	No	No	No	No
Br5415_lepkcgel-1	No	No	No	No
Br5415_lepkgndd-1	No	No	No	No
Br5415_lepmhoaf-1	No	No	No	No
Br5415_lepobljj-1	No	No	No	No
Br5415_lfaagcgp-1	No	No	No	No
Br5415_lfabdlon-1	No	No	No	No
Br5415_lfadopih-1	No	No	No	No
Br5415_lfahoidn-1	No	No	No	No
Br5415_lfaiafcm-1	No	No	No	No
Br5415_lfalmibc-1	No	No	No	No
Br5415_lfamlnpm-1	No	No	No	No
Br5415_lfaneegn-1	No	No	No	No
Br5415_lfapbgji-1	No	No	No	No
Br5415_lfapifnn-1	No	No	No	No
Br5415_lfbamfce-1	No	No	No	No
Br5415_lfbbmjnf-1	No	No	No	No
Br5415_lfbefbfe-1	No	No	No	No
Br5415_lfbknnea-1	No	No	No	No
Br5415_lfblgmbi-1	No	No	No	No
Br5415_lfboajcn-1	No	No	No	No
Br5415_lfcfeobo-1	No	No	No	No
Br5415_lfcgmfcf-1	No	No	No	No
Br5415_lfchhfhe-1	No	No	No	No
Br5415_lfcklhob-1	No	No	No	No
Br5415_lfcolpap-1	No	No	No	No
Br5415_lfcpgjdb-1	No	No	No	No
Br5415_lfcpjbgl-1	No	No	No	No
Br5415_lfdefoeg-1	No	No	No	No
Br5415_lfdiagei-1	No	No	No	No
Br5415_lfdkkhpe-1	No	No	No	No
Br5415_lfdmeida-1	No	No	No	No
Br5415_lfdpbiil-1	No	No	No	No
Br5415_lfeabdjn-1	No	No	No	No
Br5415_lfeajeie-1	No	No	No	No
Br5415_lfeejlaa-1	No	No	No	No
Br5415_lfefgfah-1	No	No	No	No
Br5415_lfefgoln-1	No	No	No	No
Br5415_lfegeclg-1	No	No	No	No
Br5415_lfehkeni-1	No	No	No	No
Br5415_lfeobfec-1	No	No	No	No
Br5415_lfeoncin-1	No	No	No	No
Br5415_lfepdigh-1	No	No	No	No
Br5415_lfffphah-1	No	No	No	No
Br5415_lffikggf-1	No	No	No	No
Br5415_lffilbbp-1	No	No	No	No
Br5415_lffimhhn-1	No	No	No	No
Br5415_lffkfkmi-1	No	No	No	No
Br5415_lffnlgio-1	No	No	No	No
Br5415_lffpbmop-1	No	No	No	No
Br5415_lfgbkadi-1	No	No	No	No
Br5415_lfgdjope-1	No	No	No	No
Br5415_lfgefbag-1	No	No	No	No
Br5415_lfgefche-1	No	No	No	No
Br5415_lfggmapn-1	No	No	No	No
Br5415_lfggpefk-1	No	No	No	No
Br5415_lfglmckp-1	No	No	No	No
Br5415_lfgmcfdo-1	No	No	No	No
Br5415_lfgollkf-1	No	No	No	No
Br5415_lfhccnih-1	No	No	No	No
Br5415_lfhdeihb-1	No	No	No	No
Br5415_lfhemdfm-1	No	No	No	No
Br5415_lfhgblff-1	No	No	No	No
Br5415_lfhijebn-1	No	No	No	No
Br5415_lfhngpdc-1	No	No	No	No
Br5415_lfidiphl-1	No	No	No	No
Br5415_lfidoemi-1	No	No	No	No
Br5415_lfiiblef-1	No	No	No	No
Br5415_lfijfcfc-1	No	No	No	No
Br5415_lfikfemi-1	No	No	No	No
Br5415_lfinpmif-1	No	No	No	No
Br5415_lfjbidkh-1	No	No	No	No
Br5415_lfjgobip-1	No	No	No	No
Br5415_lfjhelld-1	No	No	No	No
Br5415_lfjncojj-1	No	No	No	No
Br5415_lfjnklon-1	No	No	No	No
Br5415_lfkjdfnp-1	No	No	No	No
Br5415_lfkkmbei-1	No	No	No	No
Br5415_lflchkkm-1	No	No	No	No
Br5415_lflebine-1	No	No	No	No
Br5415_lfleohjj-1	No	No	No	No
Br5415_lflgmmfe-1	No	No	No	No
Br5415_lflgombe-1	No	No	No	No
Br5415_lflldkph-1	No	No	No	No
Br5415_lfllockg-1	No	No	No	No
Br5415_lflokpjn-1	No	No	No	No
Br5415_lfmcmddd-1	No	No	No	No
Br5415_lfmdnpmo-1	No	No	No	No
Br5415_lfmingcn-1	No	No	No	No
Br5415_lfnbbbae-1	No	No	No	No
Br5415_lfnbiade-1	No	No	No	No
Br5415_lfnfbngi-1	No	No	No	No
Br5415_lfnhnmkd-1	No	No	No	No
Br5415_lfnimcna-1	No	No	No	No
Br5415_lfnjmaje-1	No	No	No	No
Br5415_lfnoidab-1	No	No	No	No
Br5415_lfnoobdn-1	No	No	No	No
Br5415_lfobdaei-1	No	No	No	No
Br5415_lfoppibh-1	No	No	No	No
Br5415_lfpbjmpp-1	No	No	No	No
Br5415_lfpcmlkl-1	No	No	No	No
Br5415_lfpeibep-1	No	No	No	No
Br5415_lfpfbedf-1	No	No	No	No
Br5415_lfphfafj-1	No	No	No	No
Br5415_lfphpeda-1	No	No	No	No
Br5415_lfpjnpgf-1	No	No	No	No
Br5415_lfpkppmg-1	No	No	No	No
Br5415_lfplaodf-1	No	No	No	No
Br5415_lfpppkja-1	No	No	No	No
Br5415_lgahcgli-1	No	No	No	No
Br5415_lgahlekh-1	No	No	No	No
Br5415_lgalcgoe-1	No	No	No	No
Br5415_lgamghpe-1	No	No	No	No
Br5415_lgaodkpl-1	No	No	No	No
Br5415_lgbbkegl-1	No	No	No	No
Br5415_lgbbllpo-1	No	No	No	No
Br5415_lgbddjhj-1	No	No	No	No
Br5415_lgbdjghd-1	No	No	No	No
Br5415_lgbhdgni-1	No	No	No	No
Br5415_lgbnkdlc-1	No	No	No	No
Br5415_lgbpdijh-1	No	No	No	No
Br5415_lgbpilel-1	No	No	No	No
Br5415_lgcgcejo-1	No	No	No	No
Br5415_lgchglkf-1	No	No	No	No
Br5415_lgcjfife-1	No	No	No	No
Br5415_lgcjjfgo-1	No	No	No	No
Br5415_lgdblgma-1	No	No	No	No
Br5415_lgdbpiak-1	No	No	No	No
Br5415_lgdechii-1	No	No	No	No
Br5415_lgdefiij-1	No	No	No	No
Br5415_lgdinnac-1	No	No	No	No
Br5415_lgdldeog-1	No	No	No	No
Br5415_lgdlphdn-1	No	No	No	No
Br5415_lgdnfjba-1	No	No	No	No
Br5415_lgdnhhlh-1	No	No	No	No
Br5415_lgebgakg-1	No	No	No	No
Br5415_lgehemon-1	No	No	No	No
Br5415_lgeicnih-1	No	No	No	No
Br5415_lgemalgo-1	No	No	No	No
Br5415_lgepgcgm-1	No	No	No	No
Br5415_lgeppfma-1	No	No	No	No
Br5415_lgfcpjjo-1	No	No	No	No
Br5415_lgfokpnl-1	No	No	No	No
Br5415_lgfphleh-1	No	No	No	No
Br5415_lggemkfe-1	No	No	No	No
Br5415_lgggjbcc-1	No	No	No	No
Br5415_lggoaggh-1	No	No	No	No
Br5415_lghbcpla-1	No	No	No	No
Br5415_lghcmhep-1	No	No	No	No
Br5415_lghhknjf-1	No	No	No	No
Br5415_lgibaini-1	No	No	No	No
Br5415_lgichion-1	No	No	No	No
Br5415_lgidhmif-1	No	No	No	No
Br5415_lgiibgeo-1	No	No	No	No
Br5415_lgimbljd-1	No	No	No	No
Br5415_lginieje-1	No	No	No	No
Br5415_lgjfigjf-1	No	No	No	No
Br5415_lgjhemff-1	No	No	No	No
Br5415_lgjhgpjh-1	No	No	No	No
Br5415_lgjicnin-1	No	No	No	No
Br5415_lgjijclb-1	No	No	No	No
Br5415_lgjnlglm-1	No	No	No	No
Br5415_lgjobhge-1	No	No	No	No
Br5415_lgjpbadb-1	No	No	No	No
Br5415_lgkgjifk-1	No	No	No	No
Br5415_lgkifjmb-1	No	No	No	No
Br5415_lgkmknnd-1	No	No	No	No
Br5415_lgknlepj-1	No	No	No	No
Br5415_lgladkdb-1	No	No	No	No
Br5415_lglejcck-1	No	No	No	No
Br5415_lglhakpg-1	No	No	No	No
Br5415_lglhggcj-1	No	No	No	No
Br5415_lglmkdke-1	No	No	No	No
Br5415_lglnjnhf-1	No	No	No	No
Br5415_lglobnod-1	No	No	No	No
Br5415_lglphfhc-1	No	No	No	No
Br5415_lgmdmflm-1	No	No	No	No
Br5415_lgmeaokm-1	No	No	No	No
Br5415_lgmiekbl-1	No	No	No	No
Br5415_lgmjjcef-1	No	No	No	No
Br5415_lgmljfhh-1	No	No	No	No
Br5415_lgnbhchk-1	No	No	No	No
Br5415_lgndfkni-1	No	No	No	No
Br5415_lgnedjdm-1	No	No	No	No
Br5415_lgnffkoa-1	No	No	No	No
Br5415_lgoakjif-1	No	No	No	No
Br5415_lgocmekb-1	No	No	No	No
Br5415_lgohidcp-1	No	No	No	No
Br5415_lgojjnal-1	No	No	No	No
Br5415_lgolggad-1	No	No	No	No
Br5415_lgpcoonf-1	No	No	No	No
Br5415_lgpgcihf-1	No	No	No	No
Br5415_lgpkoihg-1	No	No	No	No
Br5415_lgpodhga-1	No	No	No	No
Br5415_lhahdlbh-1	No	No	No	No
Br5415_lhahpmaa-1	No	No	No	No
Br5415_lhbgipfd-1	No	No	No	No
Br5415_lhbhbpco-1	No	No	No	No
Br5415_lhbkaeho-1	No	No	No	No
Br5415_lhbmegkn-1	No	No	No	No
Br5415_lhbmleeg-1	No	No	No	No
Br5415_lhcamhfm-1	No	No	No	No
Br5415_lhcbekob-1	No	No	No	No
Br5415_lhcchmlj-1	No	No	No	No
Br5415_lhcefpee-1	No	No	No	No
Br5415_lhcejllg-1	No	No	No	No
Br5415_lhchbkja-1	No	No	No	No
Br5415_lhciaikk-1	No	No	No	No
Br5415_lhckphpb-1	No	No	No	No
Br5415_lhclhmlf-1	No	No	No	No
Br5415_lhcnpfkm-1	No	No	No	No
Br5415_lhcpnooo-1	No	No	No	No
Br5415_lhdcaajk-1	No	No	No	No
Br5415_lhddhmek-1	No	No	No	No
Br5415_lhddpije-1	No	No	No	No
Br5415_lhdelcji-1	No	No	No	No
Br5415_lhdflmkd-1	No	No	No	No
Br5415_lhdkbake-1	No	No	No	No
Br5415_lhdlcgll-1	No	No	No	No
Br5415_lhdnpkpd-1	No	No	No	No
Br5415_lhebbiec-1	No	No	No	No
Br5415_lhecmfbl-1	No	No	No	No
Br5415_lhegjnhc-1	No	No	No	No
Br5415_lhegoian-1	No	No	No	No
Br5415_lhellena-1	No	No	No	No
Br5415_lhemgekd-1	No	No	No	No
Br5415_lheobphi-1	No	No	No	No
Br5415_lhfjcfja-1	No	No	No	No
Br5415_lhfjgcgd-1	No	No	No	No
Br5415_lhfpkfhh-1	No	No	No	No
Br5415_lhgbfcaf-1	No	No	No	No
Br5415_lhgcfolb-1	No	No	No	No
Br5415_lhgdggnf-1	No	No	No	No
Br5415_lhgegnbn-1	No	No	No	No
Br5415_lhghhcjj-1	No	No	No	No
Br5415_lhglnnfc-1	No	No	No	No
Br5415_lhgmkkko-1	No	No	No	No
Br5415_lhhdfjeh-1	No	No	No	No
Br5415_lhhdlehk-1	No	No	No	No
Br5415_lhhhohlo-1	No	No	No	No
Br5415_lhhkdfko-1	No	No	No	No
Br5415_lhidgemo-1	No	No	No	No
Br5415_lhiiilda-1	No	No	No	No
Br5415_lhinpned-1	No	No	No	No
Br5415_lhipemdh-1	No	No	No	No
Br5415_lhjfoaeo-1	No	No	No	No
Br5415_lhjghpfa-1	No	No	No	No
Br5415_lhjhjlhg-1	No	No	No	No
Br5415_lhjifnnk-1	No	No	No	No
Br5415_lhjjdjke-1	No	No	No	No
Br5415_lhjkhmlc-1	No	No	No	No
Br5415_lhjncbpc-1	No	No	No	No
Br5415_lhkcchnm-1	No	No	No	No
Br5415_lhkdgham-1	No	No	No	No
Br5415_lhkefbgd-1	No	No	No	No
Br5415_lhkiglnb-1	No	No	No	No
Br5415_lhkoohne-1	No	No	No	No
Br5415_lhlaonbi-1	No	No	No	No
Br5415_lhlggaik-1	No	No	No	No
Br5415_lhlkifmm-1	No	No	No	No
Br5415_lhloaabl-1	No	No	No	No
Br5415_lhmbeoff-1	No	No	No	No
Br5415_lhmfjijf-1	No	No	No	No
Br5415_lhmgfbbp-1	No	No	No	No
Br5415_lhmidjpa-1	No	No	No	No
Br5415_lhmmpkki-1	No	No	No	No
Br5415_lhmobjoh-1	No	No	No	No
Br5415_lhnangdl-1	No	No	No	No
Br5415_lhncdiff-1	No	No	No	No
Br5415_lhnfnlkf-1	No	No	No	No
Br5415_lhnglpmg-1	No	No	No	No
Br5415_lhnjllkh-1	No	No	No	No
Br5415_lhnkpdjg-1	No	No	No	No
Br5415_lhobkfib-1	No	No	No	No
Br5415_lhoepoob-1	No	No	No	No
Br5415_lhohbpik-1	No	No	No	No
Br5415_lhokageo-1	No	No	No	No
Br5415_lhoomdmm-1	No	No	No	No
Br5415_lhpaglkc-1	No	No	No	No
Br5415_lhpeodbk-1	No	No	No	No
Br5415_lhphfeng-1	No	No	No	No
Br5415_lhphfmdh-1	No	No	No	No
Br5415_lhphnfmn-1	No	No	No	No
Br5415_liaocidi-1	No	No	No	No
Br5415_liapedco-1	No	No	No	No
Br5415_liapoklk-1	No	No	No	No
Br5415_libeankc-1	No	No	No	No
Br5415_libfbkkm-1	No	No	No	No
Br5415_libghfli-1	No	No	No	No
Br5415_libhlfik-1	No	No	No	No
Br5415_libnocam-1	No	No	No	No
Br5415_liboaoge-1	No	No	No	No
Br5415_licbiblo-1	No	No	No	No
Br5415_lidhoijf-1	No	No	No	No
Br5415_lidiicln-1	No	No	No	No
Br5415_lidimjab-1	No	No	No	No
Br5415_lidnbcmn-1	No	No	No	No
Br5415_lidnejod-1	No	No	No	No
Br5415_lidpfcee-1	No	No	No	No
Br5415_lieafjhn-1	No	No	No	No
Br5415_liegnpin-1	No	No	No	No
Br5415_liehjkam-1	No	No	No	No
Br5415_liekhbfe-1	No	No	No	No
Br5415_lielaaao-1	No	No	No	No
Br5415_lielbpfh-1	No	No	No	No
Br5415_lieloega-1	No	No	No	No
Br5415_liemcbae-1	No	No	No	No
Br5415_lieocieg-1	No	No	No	No
Br5415_lifffmfn-1	No	No	No	No
Br5415_lifflohk-1	No	No	No	No
Br5415_lifgnlel-1	No	No	No	No
Br5415_lifhdmab-1	No	No	No	No
Br5415_lifhkpln-1	No	No	No	No
Br5415_lifhngji-1	No	No	No	No
Br5415_lififjog-1	No	No	No	No
Br5415_lifijjfe-1	No	No	No	No
Br5415_lifimfbk-1	No	No	No	No
Br5415_lifjgipf-1	No	No	No	No
Br5415_lifkacbd-1	No	No	No	No
Br5415_lifkbccm-1	No	No	No	No
Br5415_lifldefo-1	No	No	No	No
Br5415_lifmgnno-1	No	No	No	No
Br5415_lifogdoa-1	No	No	No	No
Br5415_lifpmnmg-1	No	No	No	No
Br5415_liggeelo-1	No	No	No	No
Br5415_lighpefc-1	No	No	No	No
Br5415_lihahcak-1	No	No	No	No
Br5415_lihlehon-1	No	No	No	No
Br5415_lihohmnl-1	No	No	No	No
Br5415_liibpfic-1	No	No	No	No
Br5415_liicgbjl-1	No	No	No	No
Br5415_liidfdpl-1	No	No	No	No
Br5415_liielbdd-1	No	No	No	No
Br5415_liiffdia-1	No	No	No	No
Br5415_liihdfkc-1	No	No	No	No
Br5415_liihfjob-1	No	No	No	No
Br5415_liilgbcl-1	No	No	No	No
Br5415_lijakgcg-1	No	No	No	No
Br5415_lijeoggb-1	No	No	No	No
Br5415_lijeopgk-1	No	No	No	No
Br5415_lijflbpn-1	No	No	No	No
Br5415_lijhijpl-1	No	No	No	No
Br5415_lijhpnlf-1	No	No	No	No
Br5415_lijkkpcl-1	No	No	No	No
Br5415_lijlhjgi-1	No	No	No	No
Br5415_lijnmcag-1	No	No	No	No
Br5415_lijnpfac-1	No	No	No	No
Br5415_likccima-1	No	No	No	No
Br5415_likfbojd-1	No	No	No	No
Br5415_likmcmok-1	No	No	No	No
Br5415_likodiep-1	No	No	No	No
Br5415_lilfcbjb-1	No	No	No	No
Br5415_lilhcchg-1	No	No	No	No
Br5415_lilhibkm-1	No	No	No	No
Br5415_lilkmnbm-1	No	No	No	No
Br5415_lilmlmjp-1	No	No	No	No
Br5415_lilpjpfa-1	No	No	No	No
Br5415_limfphhb-1	No	No	No	No
Br5415_limgiocp-1	No	No	No	No
Br5415_limikboc-1	No	No	No	No
Br5415_limjhgib-1	No	No	No	No
Br5415_linalccm-1	No	No	No	No
Br5415_linfbnnh-1	No	No	No	No
Br5415_lingllfm-1	No	No	No	No
Br5415_linkofdm-1	No	No	No	No
Br5415_linmnloc-1	No	No	No	No
Br5415_linpfmic-1	No	No	No	No
Br5415_liohcjam-1	No	No	No	No
Br5415_liokmeml-1	No	No	No	No
