DE_model	contrast	gene_name	gene_id	domain8426_logFC	domain8426_tstat	domain8426_P.Value	domain8426_adj.P.Val	domain12199_logFC	domain12199_tstat	domain12199_P.Value	domain12199_adj.P.Val	domain16119_logFC	domain16119_tstat	domain16119_P.Value	domain16119_adj.P.Val	domain20079_logFC	domain20079_tstat	domain20079_P.Value	domain20079_adj.P.Val	domain8492_logFC	domain8492_tstat	domain8492_P.Value	domain8492_adj.P.Val	domain12412_logFC	domain12412_tstat	domain12412_P.Value	domain12412_adj.P.Val
sexlabel	LCdom_Sex	DDC	ENSG00000132437	-0.48402	-2.24677	0.02564	0.07036	-0.43391	-1.92905	0.055	0.1375	-0.48402	-2.24677	0.02564	0.07036	-0.36831	-1.63904	0.10264	0.219	-0.26556	-1.1705	0.24233	0.37754	-0.38067	-1.69298	0.09105	0.19526
sexlabel	LCdom_Sex	DDIT3	ENSG00000175197	-0.08979	-0.84481	0.39913	0.53809	-0.06405	-0.59757	0.55074	0.67683	-0.08979	-0.84481	0.39913	0.53809	-0.0321	-0.30153	0.7633	0.84845	-0.04898	-0.48488	0.62797	0.72828	-0.13875	-1.46112	0.14458	0.26777
sexlabel	LCdom_Sex	DDR2	ENSG00000162733	-0.03865	-0.35352	0.72404	0.80715	-0.02338	-0.21182	0.83244	0.90161	-0.03865	-0.35352	0.72404	0.80715	-0.01629	-0.14471	0.88507	0.93189	0.01477	0.09285	0.92606	0.95772	0.03318	0.22005	0.82591	0.8775
sexlabel	LCdom_Sex	DNAJB1	ENSG00000132002	-0.07142	-0.46912	0.63944	0.7433	-0.049	-0.32121	0.74836	0.83532	-0.07142	-0.46912	0.63944	0.7433	-0.00221	-0.01444	0.9885	0.99095	0.05153	0.44664	0.65532	0.74571	-0.03546	-0.32062	0.74863	0.82349
sexlabel	LCdom_Sex	DNAJC6	ENSG00000116675	-0.02507	-0.24116	0.80966	0.86919	0.02062	0.19568	0.84504	0.90202	-0.02507	-0.24116	0.80966	0.86919	0.03563	0.3383	0.73546	0.84044	0.08275	0.97106	0.33196	0.47936	-0.04488	-0.52978	0.59649	0.71461
sexlabel	LCdom_Sex	DNER	ENSG00000187957	0.10452	0.98432	0.32603	0.46849	0.13529	1.28163	0.20131	0.334	0.10452	0.98432	0.32603	0.46849	0.17239	1.5902	0.11323	0.23504	0.20186	2.45412	0.01445	0.04444	0.09464	1.18643	0.23599	0.37737
sexlabel	LCdom_Sex	DUSP1	ENSG00000120129	-0.98773	-5.15372	0	1e-05	-0.95092	-4.97979	0	1e-05	-0.98773	-5.15372	0	1e-05	-0.97386	-4.93582	0	2e-05	-0.95333	-4.47966	1e-05	7e-05	-0.98399	-4.72018	0	2e-05
sexlabel	LCdom_Sex	EFHD1	ENSG00000115468	-0.14443	-1.09783	0.27347	0.41869	-0.14409	-1.09295	0.2756	0.41205	-0.14443	-1.09783	0.27347	0.41869	-0.15323	-1.13667	0.25691	0.40949	-0.04605	-0.44225	0.65849	0.74697	-0.16106	-1.6163	0.10663	0.21746
sexlabel	LCdom_Sex	EGFR	ENSG00000146648	-0.32501	-2.77057	0.00607	0.02216	-0.28916	-2.43391	0.01573	0.05365	-0.32501	-2.77057	0.00607	0.02216	-0.26399	-2.21342	0.0279	0.07969	-0.25002	-2.12456	0.03409	0.08852	-0.26153	-2.1394	0.03286	0.08903
sexlabel	LCdom_Sex	ELOVL2	ENSG00000197977	-0.28872	-1.67903	0.09455	0.19835	-0.25874	-1.50212	0.13449	0.25973	-0.28872	-1.67903	0.09455	0.19835	-0.25621	-1.46166	0.14526	0.27472	-0.32412	-1.93488	0.05354	0.12786	-0.29234	-1.78542	0.07477	0.16858
sexlabel	LCdom_Sex	ENC1	ENSG00000171617	-0.3535	-2.50611	0.01292	0.04067	-0.28644	-1.98286	0.04862	0.12953	-0.3535	-2.50611	0.01292	0.04067	-0.24301	-1.71881	0.08706	0.19258	-0.22532	-1.88906	0.05944	0.13548	-0.29301	-2.41343	0.01615	0.05072
sexlabel	LCdom_Sex	ENHO	ENSG00000168913	-0.75665	-5.64569	0	0	-0.73767	-5.54548	0	0	-0.75665	-5.64569	0	0	-0.76929	-5.6495	0	0	-0.73707	-7.20359	0	0	-0.77241	-7.30254	0	0
sexlabel	LCdom_Sex	ERBB3	ENSG00000065361	0.34845	2.50218	0.01306	0.04068	0.35385	2.56025	0.01112	0.0402	0.34845	2.50218	0.01306	0.04068	0.32534	2.29746	0.02253	0.06633	0.56416	4.60699	1e-05	5e-05	0.37995	3.21862	0.00137	0.00653
sexlabel	LCdom_Sex	ERMN	ENSG00000136541	0.34701	2.61307	0.00959	0.0324	0.29658	2.26113	0.02472	0.07583	0.34701	2.61307	0.00959	0.0324	0.25755	1.88865	0.06026	0.14565	0.50407	4.58605	1e-05	5e-05	0.36156	3.40544	0.00071	0.00364
sexlabel	LCdom_Sex	EYA4	ENSG00000112319	0.24504	1.0574	0.29148	0.43775	0.27045	1.16074	0.24699	0.38859	0.24504	1.0574	0.29148	0.43775	0.22811	0.95378	0.34124	0.48844	0.12668	0.58545	0.5585	0.67971	0.1144	0.53028	0.59615	0.71461
sexlabel	LCdom_Sex	F13A1	ENSG00000124491	0.2933	0.68941	0.4913	0.6205	0.43907	1.05254	0.29372	0.42882	0.2933	0.68941	0.4913	0.6205	0.29486	0.68243	0.4957	0.63042	0.30964	0.84843	0.39659	0.53492	0.48246	1.3578	0.17511	0.3027
sexlabel	LCdom_Sex	FASLG	ENSG00000117560	-0.31249	-1.47479	0.14169	0.26119	-0.44269	-2.08712	0.03802	0.10748	-0.31249	-1.47479	0.14169	0.26119	-0.40478	-1.83694	0.06757	0.16015	-0.38264	-1.22248	0.22207	0.35512	-0.30963	-1.01092	0.31252	0.46116
sexlabel	LCdom_Sex	FBLN1	ENSG00000077942	0.29413	2.001	0.04661	0.10836	0.29857	2.02762	0.0438	0.11841	0.29413	2.001	0.04661	0.10836	0.2278	1.51801	0.13045	0.25745	0.36836	2.12397	0.03414	0.08852	0.36018	2.11537	0.03487	0.09239
sexlabel	LCdom_Sex	FCER1G	ENSG00000158869	1.15515	7.54557	0	0	1.16282	7.68088	0	0	1.15515	7.54557	0	0	1.25734	7.94841	0	0	1.28596	7.63275	0	0	1.19343	7.5746	0	0
sexlabel	LCdom_Sex	FCGR1A	ENSG00000150337	1.75257	7.97028	0	0	1.80075	8.14757	0	0	1.75257	7.97028	0	0	1.84262	8.14226	0	0	1.80653	7.3683	0	0	1.75281	7.48997	0	0
sexlabel	LCdom_Sex	FCGR3A	ENSG00000203747	1.4408	6.86412	0	0	1.49311	7.15276	0	0	1.4408	6.86412	0	0	1.48986	6.98103	0	0	1.53135	7.36796	0	0	1.31579	6.62316	0	0
sexlabel	LCdom_Sex	FGFR2	ENSG00000066468	0.25847	2.15547	0.0322	0.08577	0.2033	1.73262	0.08455	0.18745	0.25847	2.15547	0.0322	0.08577	0.21361	1.75371	0.08088	0.18222	0.34903	3.56494	4e-04	0.00198	0.22095	2.3702	0.01814	0.05533
sexlabel	LCdom_Sex	FGFR3	ENSG00000068078	-0.4323	-3.12739	0.002	0.00839	-0.38693	-2.82164	0.00521	0.02068	-0.4323	-3.12739	0.002	0.00839	-0.4053	-2.91066	0.00398	0.01631	-0.35762	-2.81162	0.00511	0.01934	-0.38759	-2.90266	0.00386	0.01538
sexlabel	LCdom_Sex	FILIP1	ENSG00000118407	-0.31058	-2.10744	0.0362	0.09176	-0.31346	-2.13916	0.03352	0.09709	-0.31058	-2.10744	0.0362	0.09176	-0.36053	-2.38322	0.01801	0.05572	-0.42702	-2.00577	0.04539	0.11364	-0.43176	-2.07549	0.03843	0.10108
sexlabel	LCdom_Sex	FKBP2	ENSG00000173486	-0.30768	-4.40242	2e-05	0.00012	-0.24797	-3.51323	0.00054	0.00284	-0.30768	-4.40242	2e-05	0.00012	-0.2492	-3.46271	0.00064	0.00321	-0.20072	-2.3467	0.01931	0.05746	-0.32529	-3.96917	8e-05	0.00051
sexlabel	LCdom_Sex	FLT1	ENSG00000102755	-0.74243	-5.41362	0	0	-0.70225	-5.25359	0	0	-0.74243	-5.41362	0	0	-0.78888	-5.71671	0	0	-0.69568	-4.16135	4e-05	0.00025	-0.69452	-4.24806	3e-05	0.00018
sexlabel	LCdom_Sex	FSTL4	ENSG00000053108	-0.3878	-2.75543	0.00635	0.02294	-0.33862	-2.40171	0.01714	0.05688	-0.3878	-2.75543	0.00635	0.02294	-0.32761	-2.35022	0.01965	0.05976	-0.41847	-2.70192	0.00712	0.02508	-0.49333	-3.17919	0.00156	0.0071
sexlabel	LCdom_Sex	GAD1	ENSG00000128683	0.11078	0.47484	0.63537	0.74093	0.16415	0.70846	0.47941	0.60837	0.11078	0.47484	0.63537	0.74093	0.02746	0.11027	0.9123	0.94868	0.06003	0.34594	0.72952	0.80248	-0.0072	-0.04156	0.96687	0.97222
sexlabel	LCdom_Sex	GAD2	ENSG00000136750	0.17607	0.78704	0.4321	0.57297	0.22165	0.99785	0.31944	0.45018	0.17607	0.78704	0.4321	0.57297	0.02091	0.08865	0.92944	0.96377	0.08954	0.46308	0.6435	0.73456	0.0589	0.30634	0.75946	0.83289
sexlabel	LCdom_Sex	GAL	ENSG00000069482	-0.55093	-2.1987	0.02893	0.07823	-0.51471	-2.03535	0.04301	0.11714	-0.55093	-2.1987	0.02893	0.07823	-0.49546	-1.90632	0.05791	0.14187	-0.5	-1.75092	0.08054	0.16803	-0.76923	-2.61411	0.0092	0.03212
sexlabel	LCdom_Sex	GAS2L3	ENSG00000139354	0.15735	0.85744	0.39213	0.53207	0.14924	0.78729	0.43195	0.56107	0.15735	0.85744	0.39213	0.53207	0.05601	0.28138	0.77869	0.85424	0.30411	1.10367	0.27024	0.40706	0.05703	0.21668	0.82855	0.8775
sexlabel	LCdom_Sex	GASK1B	ENSG00000164125	-0.63432	-4.79274	0	2e-05	-0.60203	-4.57816	1e-05	7e-05	-0.63432	-4.79274	0	2e-05	-0.60704	-4.50863	1e-05	8e-05	-0.60996	-4.5842	1e-05	5e-05	-0.64104	-4.88905	0	1e-05
sexlabel	LCdom_Sex	GJA1	ENSG00000152661	-0.33499	-2.49979	0.01315	0.04068	-0.31479	-2.37825	0.01824	0.05893	-0.33499	-2.49979	0.01315	0.04068	-0.30151	-2.21271	0.02795	0.07969	-0.38798	-3.1151	0.00194	0.00819	-0.39832	-3.0117	0.00272	0.01111
sexlabel	LCdom_Sex	GLUL	ENSG00000135821	-0.13911	-1.29053	0.19821	0.33339	-0.10628	-0.98644	0.32499	0.45449	-0.13911	-1.29053	0.19821	0.33339	-0.07482	-0.67761	0.49873	0.63207	-0.13288	-1.43352	0.15231	0.27923	-0.20086	-2.15944	0.03127	0.08665
sexlabel	LCdom_Sex	GNLY	ENSG00000115523	-0.66811	-2.02472	0.0441	0.10511	-0.5364	-1.64354	0.10169	0.21209	-0.66811	-2.02472	0.0441	0.10511	-0.79656	-2.37646	0.01834	0.05625	-0.22608	-0.59699	0.55077	0.67773	-0.30538	-0.83109	0.4063	0.55655
sexlabel	LCdom_Sex	GPAA1	ENSG00000197858	-0.12764	-1.55707	0.12088	0.23469	-0.08904	-1.08554	0.27886	0.41208	-0.12764	-1.55707	0.12088	0.23469	-0.08496	-1.01841	0.3096	0.45937	-0.04632	-0.58231	0.56061	0.67971	-0.1475	-1.97059	0.0493	0.12173
sexlabel	LCdom_Sex	GPNMB	ENSG00000136235	0.42168	1.98248	0.04866	0.11241	0.48517	2.30489	0.0221	0.07014	0.42168	1.98248	0.04866	0.11241	0.48663	2.17561	0.03065	0.08606	0.55756	2.19043	0.02893	0.07956	0.52571	2.15082	0.03195	0.08719
sexlabel	LCdom_Sex	GPR183	ENSG00000169508	1.06093	4.82276	0	2e-05	1.01566	4.51914	1e-05	9e-05	1.06093	4.82276	0	2e-05	1.02421	4.46043	1e-05	1e-04	0.94402	3.66253	0.00028	0.00148	0.81317	3.27164	0.00114	0.00559
sexlabel	LCdom_Sex	GPR34	ENSG00000171659	1.68831	8.92941	0	0	1.79528	9.38503	0	0	1.68831	8.92941	0	0	1.72081	8.75952	0	0	1.87691	9.42079	0	0	1.7608	9.27477	0	0
sexlabel	LCdom_Sex	GPX3	ENSG00000211445	-0.10338	-0.76923	0.44257	0.57899	-0.06531	-0.46906	0.63949	0.75053	-0.10338	-0.76923	0.44257	0.57899	-0.03817	-0.27708	0.78198	0.85456	0.03577	0.31921	0.74969	0.81479	-0.05812	-0.52173	0.60208	0.71893
sexlabel	LCdom_Sex	GPX4	ENSG00000167468	0.06748	0.84401	0.39957	0.53809	0.108	1.3362	0.18285	0.31598	0.06748	0.84401	0.39957	0.53809	0.14909	1.87767	0.06175	0.14829	0.1251	1.84969	0.06492	0.1437	0.0405	0.62632	0.53138	0.66144
sexlabel	LCdom_Sex	GRID2	ENSG00000152208	-0.0387	-0.32083	0.74864	0.82332	-0.01385	-0.11607	0.9077	0.94072	-0.0387	-0.32083	0.74864	0.82332	0.00711	0.05915	0.95289	0.97152	0.03308	0.25647	0.79769	0.85669	-0.01648	-0.12582	0.89992	0.92541
sexlabel	LCdom_Sex	GZMA	ENSG00000145649	-0.33011	-1.54802	0.12304	0.23637	-0.33113	-1.56537	0.11892	0.24131	-0.33011	-1.54802	0.12304	0.23637	-0.49262	-2.20811	0.02827	0.07999	-0.2653	-0.96897	0.33301	0.47936	-0.20907	-0.79059	0.42954	0.5818
sexlabel	LCdom_Sex	HCRTR1	ENSG00000121764	-0.4058	-2.07256	0.03937	0.09644	-0.34392	-1.71715	0.08735	0.18977	-0.4058	-2.07256	0.03937	0.09644	-0.29255	-1.44707	0.1493	0.27804	-0.27536	-1.29531	0.19578	0.32751	-0.41153	-1.98422	0.04775	0.11954
sexlabel	LCdom_Sex	HES1	ENSG00000114315	-0.64635	-3.18305	0.00167	0.00707	-0.62612	-3.0814	0.00232	0.01028	-0.64635	-3.18305	0.00167	0.00707	-0.61201	-2.92432	0.00381	0.01582	-0.7247	-3.41569	0.00069	0.00327	-0.73573	-3.4717	0.00056	0.00296
sexlabel	LCdom_Sex	HHATL	ENSG00000010282	0.40652	2.55993	0.01113	0.03694	0.3609	2.26909	0.02422	0.07557	0.40652	2.55993	0.01113	0.03694	0.39928	2.43985	0.01549	0.05139	0.47457	3.66107	0.00028	0.00148	0.38933	3.01438	0.0027	0.01111
sexlabel	LCdom_Sex	HILPDA	ENSG00000135245	-0.10454	-0.56637	0.57172	0.69328	-0.09789	-0.52922	0.59718	0.70827	-0.10454	-0.56637	0.57172	0.69328	-0.11463	-0.61025	0.54233	0.6756	-0.13899	-0.82801	0.40804	0.54256	-0.16999	-1.04195	0.29792	0.44688
sexlabel	LCdom_Sex	HLA-DMB	ENSG00000242574	1.28107	7.44665	0	0	1.30817	7.52148	0	0	1.28107	7.44665	0	0	1.27718	7.15984	0	0	1.29047	7.01085	0	0	1.20992	6.9586	0	0
sexlabel	LCdom_Sex	HLA-DQA1	ENSG00000196735	1.42728	6.62741	0	0	1.44179	6.58347	0	0	1.42728	6.62741	0	0	1.40886	6.2752	0	0	1.61339	7.07892	0	0	1.47961	6.78129	0	0
sexlabel	LCdom_Sex	HLA-DRA	ENSG00000204287	1.16692	7.30683	0	0	1.19531	7.45488	0	0	1.16692	7.30683	0	0	1.15848	6.95034	0	0	1.26085	8.57014	0	0	1.15757	8.38788	0	0
sexlabel	LCdom_Sex	HS3ST2	ENSG00000122254	0.01831	0.10057	0.91998	0.94324	-0.02129	-0.1191	0.9053	0.94072	0.01831	0.10057	0.91998	0.94324	0.01429	0.07997	0.93634	0.96775	0.26414	1.38561	0.16645	0.29395	0.18088	0.95535	0.33984	0.49149
sexlabel	LCdom_Sex	HS3ST4	ENSG00000182601	0.06549	0.43193	0.66621	0.75753	0.08746	0.57958	0.56279	0.68019	0.06549	0.43193	0.66621	0.75753	0.03721	0.24549	0.8063	0.8733	0.13181	0.83953	0.40155	0.53787	0.04506	0.28903	0.77267	0.83976
sexlabel	LCdom_Sex	HSP90AB1	ENSG00000096384	-0.07397	-0.905	0.36645	0.50473	-0.03141	-0.37559	0.70758	0.80479	-0.07397	-0.905	0.36645	0.50473	0.00591	0.07166	0.94294	0.96775	0.04641	0.60058	0.54838	0.67773	-0.05585	-0.7362	0.46194	0.59762
sexlabel	LCdom_Sex	HSPH1	ENSG00000120694	0.16256	1.60435	0.11006	0.22442	0.21469	2.06476	0.04011	0.11154	0.16256	1.60435	0.11006	0.22442	0.24008	2.34484	0.01993	0.06011	0.27307	3.19756	0.00147	0.00638	0.14861	1.73165	0.08392	0.18463
sexlabel	LCdom_Sex	HTR2A	ENSG00000102468	-0.05162	-0.31899	0.75004	0.82332	0.02863	0.17564	0.86074	0.91064	-0.05162	-0.31899	0.75004	0.82332	0.03912	0.24223	0.80882	0.87343	-0.00851	-0.0504	0.95982	0.98145	-0.1538	-0.90801	0.36429	0.51255
sexlabel	LCdom_Sex	HTR2C	ENSG00000147246	0.2136	1.09981	0.27261	0.41869	0.15343	0.81376	0.41666	0.54744	0.2136	1.09981	0.27261	0.41869	0.04913	0.2467	0.80537	0.8733	0.35392	2.17342	0.0302	0.0818	0.0741	0.46394	0.64289	0.74254
sexlabel	LCdom_Sex	IDH1	ENSG00000138413	0.08116	0.87926	0.38021	0.51782	0.1417	1.50762	0.13307	0.25907	0.08116	0.87926	0.38021	0.51782	0.20524	2.16088	0.03179	0.08856	0.12499	1.28785	0.19837	0.3288	0.03051	0.32298	0.74684	0.82349
sexlabel	LCdom_Sex	IDH2	ENSG00000182054	-0.19095	-1.97911	0.04904	0.11258	-0.16497	-1.70751	0.08913	0.19136	-0.19095	-1.97911	0.04904	0.11258	-0.10564	-1.05979	0.2904	0.44166	-0.16201	-2.15769	0.03141	0.0836	-0.2365	-3.05616	0.00236	0.01006
sexlabel	LCdom_Sex	IDO1	ENSG00000131203	-0.43757	-2.41127	0.01671	0.04919	-0.36457	-1.96335	0.05085	0.13165	-0.43757	-2.41127	0.01671	0.04919	-0.34875	-1.85303	0.06522	0.15559	-0.32666	-1.3818	0.16762	0.29395	-0.28753	-1.25754	0.20912	0.34349
sexlabel	LCdom_Sex	IFITM3	ENSG00000142089	-0.48245	-3.66433	0.00031	0.00164	-0.46169	-3.57257	0.00043	0.00243	-0.48245	-3.66433	0.00031	0.00164	-0.48717	-3.63135	0.00035	0.00196	-0.45124	-3.11857	0.00192	0.00819	-0.46911	-3.32644	0.00094	0.00468
sexlabel	LCdom_Sex	IGFBP3	ENSG00000146674	-0.62799	-2.06483	0.04011	0.09761	-0.52603	-1.72922	0.08517	0.18745	-0.62799	-2.06483	0.04011	0.09761	-0.75505	-2.40705	0.01692	0.05278	-0.38778	-1.47061	0.142	0.26846	-0.42597	-1.62278	0.10524	0.21583
sexlabel	LCdom_Sex	IGFBP4	ENSG00000141753	-0.39039	-2.94734	0.00355	0.01392	-0.33974	-2.60713	0.00975	0.03631	-0.39039	-2.94734	0.00355	0.01392	-0.45644	-3.37076	0.00089	0.00425	-0.27273	-1.84302	0.06589	0.14496	-0.23699	-1.6557	0.09838	0.20291
sexlabel	LCdom_Sex	IGFBP5	ENSG00000115461	0.21928	1.4233	0.15605	0.28338	0.23914	1.55325	0.12179	0.24159	0.21928	1.4233	0.15605	0.28338	0.21082	1.30565	0.19304	0.33393	0.2551	1.63242	0.10319	0.21163	0.25807	1.68574	0.09244	0.19623
sexlabel	LCdom_Sex	IL7R	ENSG00000168685	-0.20281	-0.64223	0.52139	0.65173	-0.0602	-0.18352	0.85456	0.90672	-0.20281	-0.64223	0.52139	0.65173	-0.24081	-0.72264	0.47067	0.60704	0.23093	0.7164	0.47406	0.60381	-0.06128	-0.19816	0.843	0.8807
sexlabel	LCdom_Sex	INA	ENSG00000148798	0.12246	0.93881	0.34885	0.486	0.17031	1.29512	0.19663	0.33226	0.12246	0.93881	0.34885	0.486	0.18302	1.37914	0.16925	0.30852	0.28853	2.56902	0.01047	0.03335	0.16582	1.44088	0.15022	0.2754
sexlabel	LCdom_Sex	ISCU	ENSG00000136003	-0.00727	-0.08504	0.9323	0.94789	0.04656	0.54121	0.5889	0.70475	-0.00727	-0.08504	0.9323	0.94789	0.0353	0.40273	0.68754	0.79982	0.09257	1.12853	0.25961	0.39853	-0.03813	-0.47368	0.63592	0.74254
sexlabel	LCdom_Sex	ITGA8	ENSG00000077943	0.10869	0.52932	0.59712	0.7193	0.30321	1.44925	0.14868	0.28226	0.10869	0.52932	0.59712	0.7193	0.22335	1.05266	0.29365	0.4429	0.1896	0.87193	0.38365	0.52751	0.35633	1.65674	0.09817	0.20291
sexlabel	LCdom_Sex	ITGAM	ENSG00000169896	1.12164	7.97626	0	0	1.16142	8.16665	0	0	1.12164	7.97626	0	0	1.16796	8.02172	0	0	1.22559	7.20189	0	0	1.15961	7.29374	0	0
sexlabel	LCdom_Sex	ITGAX	ENSG00000140678	1.21173	7.86425	0	0	1.25631	8.17282	0	0	1.21173	7.86425	0	0	1.25615	7.97062	0	0	1.33309	7.944	0	0	1.21576	7.71442	0	0
sexlabel	LCdom_Sex	ITGB2	ENSG00000160255	1.1768	8.54663	0	0	1.25337	9.09686	0	0	1.1768	8.54663	0	0	1.2259	8.61074	0	0	1.32198	7.52545	0	0	1.22744	7.43655	0	0
sexlabel	LCdom_Sex	ITGB8	ENSG00000105855	0.07103	0.56799	0.57062	0.69328	0.09983	0.79781	0.42584	0.5571	0.07103	0.56799	0.57062	0.69328	0.13849	1.07539	0.28338	0.43828	0.11039	1.05586	0.29152	0.43369	0.04975	0.47965	0.63168	0.74254
sexlabel	LCdom_Sex	KCNH5	ENSG00000140015	0.23275	1.38767	0.16663	0.29668	0.28838	1.75229	0.08111	0.18387	0.23275	1.38767	0.16663	0.29668	0.24649	1.44002	0.15129	0.2803	0.4038	2.16878	0.03055	0.08214	0.27666	1.48552	0.13801	0.2569
sexlabel	LCdom_Sex	KIT	ENSG00000157404	0.27563	1.48209	0.13974	0.2589	0.28269	1.53279	0.12675	0.25008	0.27563	1.48209	0.13974	0.2589	0.17844	0.92388	0.35656	0.50249	0.25074	1.43884	0.15079	0.27808	0.1959	1.13797	0.25565	0.39659
sexlabel	LCdom_Sex	KLF2	ENSG00000127528	-0.66074	-3.61588	0.00037	0.00188	-0.66425	-3.6488	0.00033	0.00193	-0.66074	-3.61588	0.00037	0.00188	-0.7535	-4.02647	8e-05	0.00053	-0.60684	-2.8995	0.00389	0.0152	-0.57809	-2.81249	0.0051	0.01889
sexlabel	LCdom_Sex	KLF4	ENSG00000136826	-1.51737	-6.5031	0	0	-1.48081	-6.33569	0	0	-1.51737	-6.5031	0	0	-1.48476	-6.12191	0	0	-1.51218	-5.17834	0	0	-1.51954	-5.38251	0	0
sexlabel	LCdom_Sex	KLK6	ENSG00000167755	0.05036	0.37513	0.70793	0.79262	0.00294	0.02221	0.9823	0.98771	0.05036	0.37513	0.70793	0.79262	-0.06878	-0.50377	0.61493	0.73832	0.16684	1.13733	0.25592	0.39532	0.10395	0.74265	0.45803	0.59762
sexlabel	LCdom_Sex	KLRB1	ENSG00000111796	-0.53384	-2.09301	0.03748	0.09307	-0.4936	-1.89916	0.05884	0.14412	-0.53384	-2.09301	0.03748	0.09307	-0.63017	-2.44815	0.01514	0.05071	-0.26641	-0.92004	0.35798	0.50368	-0.3449	-1.22979	0.21934	0.35545
sexlabel	LCdom_Sex	LAMA2	ENSG00000196569	0.20629	1.50383	0.13405	0.2515	0.23127	1.72587	0.08576	0.18745	0.20629	1.50383	0.13405	0.2515	0.1355	0.96859	0.33382	0.4797	0.39693	2.1558	0.03155	0.0836	0.38525	2.18587	0.02927	0.08172
sexlabel	LCdom_Sex	LAMP5	ENSG00000125869	0.00907	0.04945	0.96061	0.97125	0.03508	0.19221	0.84775	0.90213	0.00907	0.04945	0.96061	0.97125	0.09715	0.52395	0.60084	0.7286	0.11218	0.6885	0.49144	0.61942	-0.08284	-0.50948	0.61063	0.72675
sexlabel	LCdom_Sex	LAPTM5	ENSG00000162511	1.66221	10.09678	0	0	1.72328	10.38094	0	0	1.66221	10.09678	0	0	1.69029	9.81027	0	0	1.7766	10.89322	0	0	1.6574	10.87451	0	0
sexlabel	LCdom_Sex	LDLR	ENSG00000130164	-0.01758	-0.11583	0.9079	0.93876	0.0133	0.08819	0.92981	0.956	-0.01758	-0.11583	0.9079	0.93876	0.07598	0.49192	0.62327	0.74588	-0.02704	-0.21873	0.82695	0.8803	-0.16431	-1.38112	0.16783	0.29271
sexlabel	LCdom_Sex	LHX6	ENSG00000106852	-0.7442	-3.98646	9e-05	0.00057	-0.77204	-4.2598	3e-05	0.00022	-0.7442	-3.98646	9e-05	0.00057	-0.99128	-5.36878	0	0	-0.63482	-2.58346	0.01005	0.03229	-0.59278	-2.49695	0.01283	0.04274
sexlabel	LCdom_Sex	LONRF2	ENSG00000170500	0.11491	1.15044	0.2512	0.39923	0.15739	1.55663	0.12098	0.24131	0.11491	1.15044	0.2512	0.39923	0.19561	1.92381	0.05567	0.13912	0.2242	2.68735	0.00743	0.0256	0.10559	1.25979	0.2083	0.34349
sexlabel	LCdom_Sex	LOX	ENSG00000113083	-0.08465	-0.24823	0.80419	0.86586	0.00916	0.0273	0.97824	0.98635	-0.08465	-0.24823	0.80419	0.86586	0.10905	0.32096	0.74855	0.84845	-0.22772	-0.74812	0.45472	0.59289	-0.30711	-1.02855	0.30416	0.45251
sexlabel	LCdom_Sex	LRRK1	ENSG00000154237	1.00548	5.93599	0	0	1.06328	6.26973	0	0	1.00548	5.93599	0	0	0.9667	5.5057	0	0	1.05091	5.57582	0	0	0.97572	5.4381	0	0
sexlabel	LCdom_Sex	LRRK2	ENSG00000188906	0.09583	0.98173	0.3273	0.46849	0.13338	1.37792	0.16962	0.30739	0.09583	0.98173	0.3273	0.46849	0.17008	1.71211	0.08829	0.19413	0.14731	1.07523	0.28277	0.42241	0.1031	0.77695	0.43754	0.58351
sexlabel	LCdom_Sex	LY86	ENSG00000112799	1.57391	8.77562	0	0	1.51798	8.54037	0	0	1.57391	8.77562	0	0	1.50394	8.11219	0	0	1.76792	8.18248	0	0	1.7159	8.30608	0	0
sexlabel	LCdom_Sex	LYPD6	ENSG00000187123	0.10456	0.70664	0.48053	0.61371	0.12399	0.84634	0.39828	0.53135	0.10456	0.70664	0.48053	0.61371	0.17385	1.18166	0.23862	0.38833	0.12252	0.74652	0.45569	0.59289	0.10176	0.62527	0.53207	0.66144
sexlabel	LCdom_Sex	LYPD6B	ENSG00000150556	0.37706	1.86146	0.064	0.14158	0.42554	2.08907	0.03784	0.10748	0.37706	1.86146	0.064	0.14158	0.50121	2.41443	0.01658	0.05217	0.33065	1.44937	0.14783	0.27604	0.25759	1.13985	0.25487	0.39659
sexlabel	LCdom_Sex	LYVE1	ENSG00000133800	0.47322	2.41766	0.01643	0.04875	0.57317	2.91991	0.00386	0.01621	0.47322	2.41766	0.01643	0.04875	0.49569	2.41778	0.01643	0.05216	0.75014	2.94484	0.00337	0.01361	0.72706	3.02318	0.00262	0.01099
sexlabel	LCdom_Sex	MAG	ENSG00000105695	0.34833	2.53928	0.01179	0.03843	0.25462	1.89623	0.05923	0.14412	0.34833	2.53928	0.01179	0.03843	0.26301	1.8935	0.05961	0.14504	0.4671	3.84247	0.00014	0.00084	0.35902	3.02188	0.00263	0.01099
sexlabel	LCdom_Sex	MAL	ENSG00000172005	0.15207	1.14473	0.25355	0.39943	0.15529	1.17793	0.24009	0.38589	0.15207	1.14473	0.25355	0.39943	0.15333	1.13349	0.25825	0.40982	0.26767	2.43861	0.01507	0.04556	0.1416	1.3298	0.18416	0.31386
